Path,Name,TypeName,Type,Description,Created,CreatedBy,Modified,ModifiedBy
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_pay Merge Enrich(Job),rfn_ae_account_pay Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,17/05/2020 4:12:07 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_pie Commit(Job),rfn_ae_account_pie Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:53:05 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_pie Merge Enrich(Job),rfn_ae_account_pie Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 10:29:07 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_timeline Build Timeline(Job),rfn_ae_timeline Build Timeline,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,25/05/2020 1:16:01 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_timeline Generate SKeys(Job),rfn_ae_timeline Generate SKeys,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:53:57 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account Commit(Job),rfn_as_account Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:05:01 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account Merge Enrich(Job),rfn_as_account Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:51:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_gst Commit(Job),rfn_as_account_gst Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:05:33 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_gst Merge Enrich(Job),rfn_as_account_gst Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:51:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_inc Commit(Job),rfn_as_account_inc Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:06:04 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_inc Merge Enrich(Job),rfn_as_account_inc Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:51:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_pay Commit(Job),rfn_as_account_pay Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:06:38 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_pay Merge Enrich(Job),rfn_as_account_pay Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:51:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_pie Commit(Job),rfn_as_account_pie Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:07:14 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_account_pie Merge Enrich(Job),rfn_as_account_pie Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:51:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_timeline Build Timeline(Job),rfn_as_timeline Build Timeline,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,26/05/2020 2:06:06 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/rfn_as_timeline Generate SKeys(Job),rfn_as_timeline Generate SKeys,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 8:24:03 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW(Folder),EDW,Folder,Folder,,11/02/2020 12:24:02 PM,ird0sxw,11/02/2020 12:24:05 PM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START(Folder),START,Folder,Folder,,11/02/2020 12:26:28 PM,ird0sxw,11/02/2020 12:26:31 PM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/account_dim_Load(DeployedJob),account_dim_Load,DeployedJob,Deployed job,,17/04/2020 1:35:26 PM,,26/05/2020 10:05:13 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/account_gst_dim_Load(DeployedJob),account_gst_dim_Load,DeployedJob,Deployed job,,17/04/2020 1:35:29 PM,,26/05/2020 10:05:25 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/account_inc_dim_Load(DeployedJob),account_inc_dim_Load,DeployedJob,Deployed job,,17/04/2020 1:35:32 PM,,26/05/2020 10:05:22 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/account_pay_dim_Load(DeployedJob),account_pay_dim_Load,DeployedJob,Deployed job,,17/04/2020 1:35:34 PM,,26/05/2020 10:05:19 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/account_pie_dim_Load(DeployedJob),account_pie_dim_Load,DeployedJob,Deployed job,,17/04/2020 1:35:37 PM,,26/05/2020 10:05:16 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_account_halts_Cleanse(DeployedJob),crw_ae_account_halts_Cleanse,DeployedJob,Deployed job,,6/04/2020 2:09:22 PM,,26/05/2020 9:59:09 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_account_halts_Commit(DeployedJob),crw_ae_account_halts_Commit,DeployedJob,Deployed job,,11/02/2020 12:24:36 PM,,26/05/2020 9:59:43 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_clients_Cleanse(DeployedJob),crw_ae_clients_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:24:38 PM,,26/05/2020 9:59:41 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_clients_Commit(DeployedJob),crw_ae_clients_Commit,DeployedJob,Deployed job,,11/02/2020 12:24:40 PM,,26/05/2020 9:59:38 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_cm_audit_cases_Cleanse(DeployedJob),crw_ae_cm_audit_cases_Cleanse,DeployedJob,Deployed job,,6/04/2020 2:09:26 PM,,26/05/2020 9:59:01 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_cm_audit_cases_Commit(DeployedJob),crw_ae_cm_audit_cases_Commit,DeployedJob,Deployed job,,11/02/2020 12:24:46 PM,,26/05/2020 9:59:59 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_cessation_reasons_Cleanse(DeployedJob),crw_ae_tax_cessation_reasons_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:24:48 PM,,26/05/2020 9:59:55 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_cessation_reasons_Commit(DeployedJob),crw_ae_tax_cessation_reasons_Commit,DeployedJob,Deployed job,,11/02/2020 12:24:50 PM,,26/05/2020 9:59:50 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_exemption_reasons_Cleanse(DeployedJob),crw_ae_tax_exemption_reasons_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:24:53 PM,,26/05/2020 9:59:45 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_exemption_reasons_Commit(DeployedJob),crw_ae_tax_exemption_reasons_Commit,DeployedJob,Deployed job,,11/02/2020 12:24:55 PM,,26/05/2020 9:59:20 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_filing_frequencies_Cleanse(DeployedJob),crw_ae_tax_filing_frequencies_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:24:58 PM,,26/05/2020 9:59:25 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_filing_frequencies_Commit(DeployedJob),crw_ae_tax_filing_frequencies_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:00 PM,,26/05/2020 9:59:11 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_gst_Cleanse(DeployedJob),crw_ae_tax_gst_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:02 PM,,26/05/2020 9:59:16 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_gst_Commit(DeployedJob),crw_ae_tax_gst_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:04 PM,,24/04/2020 9:11:18 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_pay_Cleanse(DeployedJob),crw_ae_tax_pay_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:07 PM,,26/05/2020 9:59:33 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_pay_Commit(DeployedJob),crw_ae_tax_pay_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:09 PM,,24/04/2020 9:11:08 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_pie_Cleanse(DeployedJob),crw_ae_tax_pie_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:11 PM,,26/05/2020 9:59:36 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_pie_Commit(DeployedJob),crw_ae_tax_pie_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:13 PM,,24/04/2020 9:12:05 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_reg_status_codes_Cleanse(DeployedJob),crw_ae_tax_reg_status_codes_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:16 PM,,26/05/2020 9:59:57 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_reg_status_codes_Commit(DeployedJob),crw_ae_tax_reg_status_codes_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:18 PM,,26/05/2020 9:59:52 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_registrations_Cleanse(DeployedJob),crw_ae_tax_registrations_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:20 PM,,26/05/2020 10:44:39 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_types_Cleanse(DeployedJob),crw_ae_tax_types_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:25:25 PM,,26/05/2020 9:59:27 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/crw_ae_tax_types_Commit(DeployedJob),crw_ae_tax_types_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:27 PM,,26/05/2020 9:59:13 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_account_type_Cleanse(DeployedJob),crw_as_lan_account_type_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:26:48 PM,,26/05/2020 10:02:04 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_account_type_Commit(DeployedJob),crw_as_lan_account_type_Commit,DeployedJob,Deployed job,,11/02/2020 12:26:50 PM,,26/05/2020 10:02:01 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_close_reason_Cleanse(DeployedJob),crw_as_lan_close_reason_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:26:52 PM,,26/05/2020 10:02:13 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_close_reason_Commit(DeployedJob),crw_as_lan_close_reason_Commit,DeployedJob,Deployed job,,11/02/2020 12:26:54 PM,,26/05/2020 10:02:08 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_filing_Cleanse(DeployedJob),crw_as_lan_filing_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:26:57 PM,,26/05/2020 10:02:21 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_filing_Commit(DeployedJob),crw_as_lan_filing_Commit,DeployedJob,Deployed job,,11/02/2020 12:26:59 PM,,26/05/2020 10:02:17 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_list_item_Cleanse(DeployedJob),crw_as_lan_list_item_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:01 PM,,26/05/2020 10:02:30 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_list_item_Commit(DeployedJob),crw_as_lan_list_item_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:03 PM,,26/05/2020 10:02:25 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_profile_type_Cleanse(DeployedJob),crw_as_lan_profile_type_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:06 PM,,26/05/2020 10:01:48 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lan_profile_type_Commit(DeployedJob),crw_as_lan_profile_type_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:08 PM,,26/05/2020 10:01:50 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_employer_group_Cleanse(DeployedJob),crw_as_lannz_employer_group_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:10 PM,,26/05/2020 10:01:53 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_employer_group_Commit(DeployedJob),crw_as_lannz_employer_group_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:13 PM,,26/05/2020 10:01:55 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_employer_type_Cleanse(DeployedJob),crw_as_lannz_employer_type_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:15 PM,,26/05/2020 10:01:57 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_employer_type_Commit(DeployedJob),crw_as_lannz_employer_type_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:17 PM,,26/05/2020 10:01:59 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_inctax_exmpt_rsn_Cleanse(DeployedJob),crw_as_lannz_inctax_exmpt_rsn_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:20 PM,,26/05/2020 10:02:10 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_lannz_inctax_exmpt_rsn_Commit(DeployedJob),crw_as_lannz_inctax_exmpt_rsn_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:22 PM,,26/05/2020 10:02:06 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_rfrnz_filing_Commit(DeployedJob),crw_as_rfrnz_filing_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:22 PM,,26/05/2020 10:02:18 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblaccount_Cleanse(DeployedJob),crw_as_tblaccount_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:25 PM,,26/05/2020 10:02:15 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblaccount_Commit(DeployedJob),crw_as_tblaccount_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:27 PM,,26/05/2020 10:02:27 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblaccount_rel_Cleanse(DeployedJob),crw_as_tblaccount_rel_Cleanse,DeployedJob,Deployed job,,17/04/2020 1:40:45 PM,,26/05/2020 10:02:33 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblid_Cleanse(DeployedJob),crw_as_tblid_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:27:30 PM,,26/05/2020 10:02:23 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblid_Commit(DeployedJob),crw_as_tblid_Commit,DeployedJob,Deployed job,,11/02/2020 12:27:33 PM,,26/05/2020 10:01:45 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_audact_Cleanse(DeployedJob),crw_as_tblindicator_audact_Cleanse,DeployedJob,Deployed job,,2/04/2020 10:43:15 AM,,26/05/2020 10:02:47 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_audact_Commit(DeployedJob),crw_as_tblindicator_audact_Commit,DeployedJob,Deployed job,,2/04/2020 10:43:19 AM,,26/05/2020 10:02:38 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_dontmail_Cleanse(DeployedJob),crw_as_tblindicator_dontmail_Cleanse,DeployedJob,Deployed job,,2/04/2020 10:43:22 AM,,26/05/2020 10:02:36 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_dontmail_Commit(DeployedJob),crw_as_tblindicator_dontmail_Commit,DeployedJob,Deployed job,,2/04/2020 10:43:25 AM,,26/05/2020 10:02:44 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_exmpt_Cleanse(DeployedJob),crw_as_tblindicator_exmpt_Cleanse,DeployedJob,Deployed job,,2/04/2020 10:43:29 AM,,26/05/2020 10:02:41 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_exmpt_Commit(DeployedJob),crw_as_tblindicator_exmpt_Commit,DeployedJob,Deployed job,,2/04/2020 10:43:32 AM,,26/05/2020 10:04:12 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_misc_Cleanse(DeployedJob),crw_as_tblindicator_misc_Cleanse,DeployedJob,Deployed job,,2/04/2020 10:43:36 AM,,26/05/2020 10:04:00 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblindicator_misc_Commit(DeployedJob),crw_as_tblindicator_misc_Commit,DeployedJob,Deployed job,,2/04/2020 10:43:39 AM,,26/05/2020 10:04:05 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnamerecord_Cleanse(DeployedJob),crw_as_tblnamerecord_Cleanse,DeployedJob,Deployed job,,12/02/2020 12:54:03 PM,,26/05/2020 10:02:53 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnamerecord_Commit(DeployedJob),crw_as_tblnamerecord_Commit,DeployedJob,Deployed job,,12/02/2020 12:57:00 PM,,26/05/2020 10:02:50 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_gst_info_Cleanse(DeployedJob),crw_as_tblnz_acc_gst_info_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:07 PM,,26/05/2020 10:04:25 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_gst_info_Commit(DeployedJob),crw_as_tblnz_acc_gst_info_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:09 PM,,26/05/2020 10:04:23 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_income_Cleanse(DeployedJob),crw_as_tblnz_acc_income_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:12 PM,,26/05/2020 10:04:20 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_income_Commit(DeployedJob),crw_as_tblnz_acc_income_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:14 PM,,26/05/2020 10:04:18 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_ipe_Cleanse(DeployedJob),crw_as_tblnz_acc_ipe_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:17 PM,,26/05/2020 10:04:15 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_ipe_Commit(DeployedJob),crw_as_tblnz_acc_ipe_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:19 PM,,26/05/2020 10:04:10 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_itn_Cleanse(DeployedJob),crw_as_tblnz_acc_itn_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:22 PM,,26/05/2020 10:04:07 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_itn_Commit(DeployedJob),crw_as_tblnz_acc_itn_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:24 PM,,26/05/2020 10:04:02 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_pie_info_Cleanse(DeployedJob),crw_as_tblnz_acc_pie_info_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:26 PM,,26/05/2020 10:03:53 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_pie_info_Commit(DeployedJob),crw_as_tblnz_acc_pie_info_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:29 PM,,26/05/2020 10:03:48 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_pso_Cleanse(DeployedJob),crw_as_tblnz_acc_pso_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:31 PM,,26/05/2020 10:03:41 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_acc_pso_Commit(DeployedJob),crw_as_tblnz_acc_pso_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:34 PM,,26/05/2020 10:03:36 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_account_std_Cleanse(DeployedJob),crw_as_tblnz_account_std_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:36 PM,,26/05/2020 10:03:31 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_account_std_Commit(DeployedJob),crw_as_tblnz_account_std_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:38 PM,,26/05/2020 10:03:25 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_gst_reg_Cleanse(DeployedJob),crw_as_tblnz_gst_reg_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:41 PM,,26/05/2020 10:03:13 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblnz_gst_reg_Commit(DeployedJob),crw_as_tblnz_gst_reg_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:43 PM,,26/05/2020 10:03:20 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblprofile_Cleanse(DeployedJob),crw_as_tblprofile_Cleanse,DeployedJob,Deployed job,,11/02/2020 12:28:46 PM,,26/05/2020 10:03:05 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/START/crw_as_tblprofile_Commit(DeployedJob),crw_as_tblprofile_Commit,DeployedJob,Deployed job,,11/02/2020 12:28:49 PM,,26/05/2020 10:03:08 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/party_account_rel_load(DeployedJob),party_account_rel_load,DeployedJob,Deployed job,,17/04/2020 1:35:38 PM,,26/05/2020 10:05:09 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_Commit(DeployedJob),rfn_ae_account_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:29 PM,,26/05/2020 9:59:18 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_gst_Commit(DeployedJob),rfn_ae_account_gst_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:35 PM,,26/05/2020 9:59:03 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_gst_Merge_Enrich(DeployedJob),rfn_ae_account_gst_Merge_Enrich,DeployedJob,Deployed job,,11/02/2020 12:25:37 PM,,26/05/2020 9:59:06 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_inc_Commit(DeployedJob),rfn_ae_account_inc_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:40 PM,,26/05/2020 9:58:55 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_inc_Merge_Enrich(DeployedJob),rfn_ae_account_inc_Merge_Enrich,DeployedJob,Deployed job,,11/02/2020 12:25:42 PM,,26/05/2020 9:58:58 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_Merge_Enrich(DeployedJob),rfn_ae_account_Merge_Enrich,DeployedJob,Deployed job,,11/02/2020 12:25:32 PM,,26/05/2020 9:59:30 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_pay_Commit(DeployedJob),rfn_ae_account_pay_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:45 PM,,26/05/2020 9:58:42 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_pay_Merge_Enrich(DeployedJob),rfn_ae_account_pay_Merge_Enrich,DeployedJob,Deployed job,,11/02/2020 12:25:48 PM,,26/05/2020 9:58:40 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_pie_Commit(DeployedJob),rfn_ae_account_pie_Commit,DeployedJob,Deployed job,,11/02/2020 12:25:50 PM,,26/05/2020 9:58:47 AM,ird0sxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Account/EDW/rfn_ae_account_pie_Merge_Enrich(DeployedJob),rfn_ae_account_pie_Merge_Enrich,DeployedJob,Deployed job,,11/02/2020 12:25:53 PM,,26/05/2020 9:58:45 AM,ird0sxw
