Path,Name,TypeName,Type,Description,Created,CreatedBy,Modified,ModifiedBy
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_all_dates_f(Table),rfn_ps_all_dates_f,Table,Table,,14/10/2019 6:26:14 PM,,16/10/2019 3:59:26 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_all_dates_fh(Table),rfn_ps_all_dates_fh,Table,Table,,15/10/2019 8:57:01 AM,ird0mxw,16/10/2019 3:59:07 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_all_dates_fu(Table),rfn_ps_all_dates_fu,Table,Table,,15/10/2019 8:57:01 AM,ird0mxw,16/10/2019 3:59:16 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_bankruptcy(Table),rfn_ps_bankruptcy,Table,Table,,16/10/2019 1:42:48 PM,ird0mxw,16/10/2019 1:42:48 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_bankruptcy_n(Table),rfn_ps_bankruptcy_n,Table,Table,,16/10/2019 1:42:48 PM,ird0mxw,16/10/2019 1:42:48 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_individual(Table),rfn_ps_individual,Table,Table,,4/09/2019 3:58:42 PM,ird0mxw,7/05/2020 3:18:32 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_individual_c(Table),rfn_ps_individual_c,Table,Table,,25/09/2019 10:39:40 AM,,7/05/2020 3:18:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_individual_d(Table),rfn_ps_individual_d,Table,Table,,4/09/2019 3:58:42 PM,ird0mxw,7/05/2020 3:08:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_keys(Table),rfn_ps_keys,Table,Table,,31/07/2019 1:44:42 PM,,15/10/2019 4:27:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_organisation(Table),rfn_ps_organisation,Table,Table,,1/08/2019 10:20:51 AM,ird0mxw,7/05/2020 3:32:18 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_organisation_c(Table),rfn_ps_organisation_c,Table,Table,,25/09/2019 1:05:40 PM,,7/05/2020 3:21:32 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_organisation_d(Table),rfn_ps_organisation_d,Table,Table,,1/07/2019 6:47:56 PM,ird0mxw,7/05/2020 3:21:06 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_timeline(Table),rfn_ps_timeline,Table,Table,,1/07/2019 6:47:56 PM,ird0mxw,14/10/2019 2:50:55 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_ps_timeline_f(Table),rfn_ps_timeline_f,Table,Table,,1/08/2019 10:20:51 AM,ird0mxw,7/01/2020 4:27:20 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/snz_bic_anzsic2006(Table),snz_bic_anzsic2006,Table,Table,,25/10/2019 3:07:03 PM,ird0mxw,25/10/2019 3:07:03 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_individual(Table),vw_rfn_individual,Table,Table,,30/10/2019 11:15:18 AM,ird0mxw,7/05/2020 4:10:24 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_organisation(Table),vw_rfn_organisation,Table,Table,,30/10/2019 11:15:18 AM,,7/05/2020 4:06:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_all_dates_be(Table),vw_rfn_pe_all_dates_be,Table,Table,,29/10/2019 6:01:49 PM,ird0mxw,21/02/2020 11:11:21 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_all_dates_bs(Table),vw_rfn_pe_all_dates_bs,Table,Table,,29/10/2019 6:01:49 PM,,21/02/2020 11:11:10 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_all_dates_eff(Table),vw_rfn_pe_all_dates_eff,Table,Table,,29/10/2019 6:01:49 PM,ird0mxw,21/02/2020 11:11:30 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_all_dates_exp(Table),vw_rfn_pe_all_dates_exp,Table,Table,,21/02/2020 11:31:06 AM,,21/02/2020 11:31:06 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_individual_cutoff(Table),vw_rfn_pe_individual_cutoff,Table,Table,,29/11/2019 10:48:16 AM,,7/05/2020 4:12:05 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_pe_organisation_cutoff(Table),vw_rfn_pe_organisation_cutoff,Table,Table,,29/11/2019 10:48:16 AM,,7/05/2020 4:08:50 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_all_dates_be(Table),vw_rfn_ps_all_dates_be,Table,Table,,29/10/2019 6:01:49 PM,,28/11/2019 10:52:41 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_all_dates_bs(Table),vw_rfn_ps_all_dates_bs,Table,Table,,29/10/2019 6:01:49 PM,,28/11/2019 10:52:51 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_all_dates_eff(Table),vw_rfn_ps_all_dates_eff,Table,Table,,29/10/2019 6:01:49 PM,ird0mxw,28/11/2019 10:52:29 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_dockey_all_dates(Table),vw_rfn_ps_dockey_all_dates,Table,Table,,2/09/2019 4:52:58 PM,ird0mxw,28/11/2019 10:50:21 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_dockey_all_dates_mp(Table),vw_rfn_ps_dockey_all_dates_mp,Table,Table,,2/09/2019 4:52:58 PM,ird0mxw,28/11/2019 11:04:33 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_dockeyid_all_dates_mp(Table),vw_rfn_ps_dockeyid_all_dates_mp,Table,Table,,10/09/2019 2:40:37 PM,ird0sxw,28/11/2019 11:04:52 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/vw_rfn_ps_keys_healed(Table),vw_rfn_ps_keys_healed,Table,Table,,25/02/2020 6:22:20 PM,,25/02/2020 6:22:20 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/app_tblnamerecord_active(Table),app_tblnamerecord_active,Table,Table,,19/12/2019 1:26:09 PM,,29/01/2020 2:58:34 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_client_codes_am_d(Table),crw_pe_client_codes_am_d,Table,Table,,12/09/2019 9:08:12 AM,ird0sxw,5/12/2019 5:37:08 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_client_codes_am_f(Table),crw_pe_client_codes_am_f,Table,Table,,12/09/2019 9:08:12 AM,ird0sxw,18/02/2020 2:13:47 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_client_names_d(Table),crw_pe_client_names_d,Table,Table,,1/08/2019 3:12:01 PM,ird0lxf,11/09/2019 8:51:00 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_client_names_f(Table),crw_pe_client_names_f,Table,Table,,1/08/2019 3:12:01 PM,ird0lxf,11/09/2019 9:52:49 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_clients_d(Table),crw_pe_clients_d,Table,Table,,11/09/2019 10:06:35 AM,ird0sxw,11/09/2019 10:06:35 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_clients_f(Table),crw_pe_clients_f,Table,Table,,11/09/2019 10:06:35 AM,ird0sxw,11/09/2019 10:06:35 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_customers_d(Table),crw_pe_customers_d,Table,Table,,11/09/2019 10:19:19 AM,ird0sxw,19/09/2019 11:06:09 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_customers_f(Table),crw_pe_customers_f,Table,Table,,11/09/2019 10:19:19 AM,ird0sxw,19/09/2019 11:06:09 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_entity_classes_d(Table),crw_pe_entity_classes_d,Table,Table,,11/09/2019 12:04:48 PM,ird0sxw,11/09/2019 12:04:48 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_entity_classes_f(Table),crw_pe_entity_classes_f,Table,Table,,11/09/2019 12:04:48 PM,ird0sxw,11/09/2019 12:04:48 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_entity_types_d(Table),crw_pe_entity_types_d,Table,Table,,11/09/2019 11:50:45 AM,ird0sxw,11/09/2019 11:50:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_entity_types_f(Table),crw_pe_entity_types_f,Table,Table,,11/09/2019 11:50:45 AM,ird0sxw,11/09/2019 11:50:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_external_references_d(Table),crw_pe_external_references_d,Table,Table,,11/09/2019 11:13:47 AM,ird0sxw,6/12/2019 10:53:42 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_external_references_f(Table),crw_pe_external_references_f,Table,Table,,11/09/2019 11:13:47 AM,ird0sxw,18/02/2020 2:14:10 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_offices_d(Table),crw_pe_offices_d,Table,Table,,11/09/2019 12:24:30 PM,ird0sxw,11/09/2019 12:24:30 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_offices_f(Table),crw_pe_offices_f,Table,Table,,11/09/2019 12:24:30 PM,ird0sxw,11/09/2019 12:24:30 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_special_clients_all_d(Table),crw_pe_special_clients_all_d,Table,Table,,2/10/2019 11:30:51 AM,ird0sxw,2/10/2019 11:30:51 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_pe_special_clients_all_f(Table),crw_pe_special_clients_all_f,Table,Table,,2/10/2019 11:30:51 AM,ird0sxw,2/10/2019 11:30:51 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lan_indicator_d(Table),crw_ps_lan_indicator_d,Table,Table,,4/10/2019 10:11:31 AM,ird0sxw,9/10/2019 2:48:46 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lan_indicator_f(Table),crw_ps_lan_indicator_f,Table,Table,,4/10/2019 10:11:31 AM,ird0sxw,9/10/2019 2:48:37 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancountry_d(Table),crw_ps_lancountry_d,Table,Table,,2/09/2019 3:52:35 PM,ird0sxw,2/09/2019 3:52:35 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancountry_f(Table),crw_ps_lancountry_f,Table,Table,,2/09/2019 3:52:35 PM,ird0sxw,2/09/2019 3:52:35 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomerlevel_d(Table),crw_ps_lancustomerlevel_d,Table,Table,,2/09/2019 3:28:24 PM,ird0sxw,2/09/2019 3:28:24 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomerlevel_f(Table),crw_ps_lancustomerlevel_f,Table,Table,,2/09/2019 3:28:24 PM,ird0sxw,2/09/2019 3:28:24 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomersubtype_d(Table),crw_ps_lancustomersubtype_d,Table,Table,,2/09/2019 3:33:09 PM,ird0sxw,2/09/2019 3:33:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomersubtype_f(Table),crw_ps_lancustomersubtype_f,Table,Table,,2/09/2019 3:33:09 PM,ird0sxw,2/09/2019 3:33:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomertype_d(Table),crw_ps_lancustomertype_d,Table,Table,,30/08/2019 10:19:50 AM,ird0sxw,2/09/2019 3:22:42 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lancustomertype_f(Table),crw_ps_lancustomertype_f,Table,Table,,30/08/2019 10:19:50 AM,ird0sxw,2/09/2019 3:22:42 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lannz_customerclass_d(Table),crw_ps_lannz_customerclass_d,Table,Table,,2/09/2019 3:38:28 PM,ird0sxw,2/09/2019 3:38:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lannz_customerclass_f(Table),crw_ps_lannz_customerclass_f,Table,Table,,2/09/2019 3:38:28 PM,ird0sxw,2/09/2019 3:38:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lannz_customersegments_d(Table),crw_ps_lannz_customersegments_d,Table,Table,,2/09/2019 3:42:43 PM,ird0sxw,2/09/2019 3:42:43 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lannz_customersegments_f(Table),crw_ps_lannz_customersegments_f,Table,Table,,2/09/2019 3:42:43 PM,ird0sxw,2/09/2019 3:42:43 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lanofficelocation_d(Table),crw_ps_lanofficelocation_d,Table,Table,,2/09/2019 3:47:14 PM,ird0sxw,2/09/2019 3:47:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_lanofficelocation_f(Table),crw_ps_lanofficelocation_f,Table,Table,,2/09/2019 3:47:14 PM,ird0sxw,2/09/2019 3:47:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomer_d(Table),crw_ps_tblcustomer_d,Table,Table,,31/07/2019 1:30:38 PM,ird0mxw,19/09/2019 10:57:59 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomer_f(Table),crw_ps_tblcustomer_f,Table,Table,,31/07/2019 1:30:38 PM,ird0mxw,19/09/2019 10:57:24 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerhistory_d(Table),crw_ps_tblcustomerhistory_d,Table,Table,,24/10/2019 1:14:52 PM,ird0mxw,24/10/2019 1:14:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerhistory_f(Table),crw_ps_tblcustomerhistory_f,Table,Table,,24/10/2019 1:14:52 PM,ird0mxw,24/10/2019 1:14:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerinfo_d(Table),crw_ps_tblcustomerinfo_d,Table,Table,,3/09/2019 9:53:53 AM,ird0sxw,3/09/2019 9:53:53 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerinfo_f(Table),crw_ps_tblcustomerinfo_f,Table,Table,,3/09/2019 9:53:53 AM,ird0sxw,3/09/2019 9:53:53 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerlevel_d(Table),crw_ps_tblcustomerlevel_d,Table,Table,,29/08/2019 3:45:16 PM,ird0mxw,2/09/2019 1:04:11 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerlevel_f(Table),crw_ps_tblcustomerlevel_f,Table,Table,,29/08/2019 3:45:16 PM,ird0mxw,2/09/2019 1:04:11 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerstd_d(Table),crw_ps_tblcustomerstd_d,Table,Table,,2/09/2019 2:39:00 PM,ird0sxw,2/09/2019 2:39:00 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblcustomerstd_f(Table),crw_ps_tblcustomerstd_f,Table,Table,,2/09/2019 2:39:00 PM,ird0sxw,2/09/2019 2:39:00 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblid_d(Table),crw_ps_tblid_d,Table,Table,,28/07/2019 8:35:23 PM,,2/09/2019 2:06:38 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblid_f(Table),crw_ps_tblid_f,Table,Table,,28/07/2019 8:35:23 PM,,5/05/2020 8:54:08 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblid_ird_d(Table),crw_ps_tblid_ird_d,Table,Table,,15/10/2019 3:04:31 PM,ird0mxw,15/10/2019 3:04:31 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblid_ird_f(Table),crw_ps_tblid_ird_f,Table,Table,,15/10/2019 3:04:31 PM,ird0mxw,5/05/2020 8:55:34 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_d(Table),crw_ps_tblindicator_d,Table,Table,,28/08/2019 9:52:15 AM,ird0sxw,9/09/2019 2:01:36 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_f(Table),crw_ps_tblindicator_f,Table,Table,,28/08/2019 9:53:07 AM,ird0sxw,5/05/2020 8:25:08 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_insolv_d(Table),crw_ps_tblindicator_insolv_d,Table,Table,,5/09/2019 8:42:10 AM,ird0sxw,9/10/2019 1:42:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_insolv_f(Table),crw_ps_tblindicator_insolv_f,Table,Table,,5/09/2019 8:42:10 AM,ird0sxw,5/05/2020 8:59:55 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_sec_d(Table),crw_ps_tblindicator_sec_d,Table,Table,,9/09/2019 5:43:03 PM,ird0sxw,9/09/2019 5:43:03 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblindicator_sec_f(Table),crw_ps_tblindicator_sec_f,Table,Table,,9/09/2019 5:43:03 PM,ird0sxw,18/02/2020 1:03:41 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnaics_d(Table),crw_ps_tblnaics_d,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:52:15 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnaics_f(Table),crw_ps_tblnaics_f,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,5/05/2020 4:34:20 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnamerecord_d(Table),crw_ps_tblnamerecord_d,Table,Table,,28/07/2019 8:35:23 PM,ird0mxw,2/09/2019 2:00:44 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnamerecord_f(Table),crw_ps_tblnamerecord_f,Table,Table,,28/07/2019 8:35:23 PM,ird0mxw,4/02/2020 4:54:46 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_accidgedu_d(Table),crw_ps_tblnz_accidgedu_d,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:06:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_accidgedu_f(Table),crw_ps_tblnz_accidgedu_f,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:06:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_accidgovr_d(Table),crw_ps_tblnz_accidgovr_d,Table,Table,,30/08/2019 8:45:33 AM,ird0sxw,2/09/2019 3:01:40 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_accidgovr_f(Table),crw_ps_tblnz_accidgovr_f,Table,Table,,30/08/2019 8:45:44 AM,ird0sxw,2/09/2019 3:01:40 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_cstcominfo_d(Table),crw_ps_tblnz_cstcominfo_d,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:14:07 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_cstcominfo_f(Table),crw_ps_tblnz_cstcominfo_f,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:14:07 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_customerstd_d(Table),crw_ps_tblnz_customerstd_d,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:24:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_customerstd_f(Table),crw_ps_tblnz_customerstd_f,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:24:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custsegmenthist_d(Table),crw_ps_tblnz_custsegmenthist_d,Table,Table,,10/10/2019 12:35:25 PM,ird0mxw,10/10/2019 12:35:25 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custsegmenthist_f(Table),crw_ps_tblnz_custsegmenthist_f,Table,Table,,10/10/2019 12:35:25 PM,ird0mxw,10/10/2019 12:35:25 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custsubtypehist_d(Table),crw_ps_tblnz_custsubtypehist_d,Table,Table,,10/10/2019 1:32:13 PM,ird0mxw,10/10/2019 1:32:13 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custsubtypehist_f(Table),crw_ps_tblnz_custsubtypehist_f,Table,Table,,10/10/2019 1:32:13 PM,ird0mxw,10/10/2019 1:32:13 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custtaxresidency_d(Table),crw_ps_tblnz_custtaxresidency_d,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:57:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/crw_ps_tblnz_custtaxresidency_f(Table),crw_ps_tblnz_custtaxresidency_f,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:57:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_pe_all_dates(Table),rfn_pe_all_dates,Table,Table,,1/08/2019 5:43:48 PM,ird0mxw,21/02/2020 11:24:05 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_pe_dates_d(Table),rfn_pe_dates_d,Table,Table,,1/08/2019 11:36:33 PM,,30/04/2020 3:24:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_pe_timeline_d(Table),rfn_pe_timeline_d,Table,Table,,1/08/2019 5:43:48 PM,ird0mxw,7/01/2020 4:56:47 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_ps_all_dates(Table),rfn_ps_all_dates,Table,Table,,1/07/2019 6:47:56 PM,ird0mxw,28/11/2019 11:16:37 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_ps_all_dates_d(Table),rfn_ps_all_dates_d,Table,Table,,31/07/2019 1:44:42 PM,ird0mxw,16/10/2019 3:59:41 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Party/rfn_ps_timeline_d(Table),rfn_ps_timeline_d,Table,Table,,31/07/2019 1:44:42 PM,ird0mxw,7/01/2020 4:57:59 PM,ird0mxw
